id,label,randomnumber,organism,UGness
K9VAJ6,UG17,1945,bacterial,UG
A0A0B7H9V1,UG17,1945,bacterial,UG
A0A6I2MPB4,UG17,1946,bacterial,UG
D2QG84,UG17,1946,bacterial,UG
A0A212IVW5,UG17,1947,bacterial,UG
A0A5B0BUU0,UG17,1947,bacterial,UG
A0A150WM62,UG17,1948,bacterial,UG
U2RIY4,UG17,1948,bacterial,UG
A0A221SZS0,UG17,1949,bacterial,UG
A0A4D0QSD3,UG4,1949,bacterial,UG
A0A4R8JK57,UG4,1950,bacterial,UG
D4ZMB3,UG4,1950,bacterial,UG
A0A4U2CMX2,UG4,1951,bacterial,UG
A0A2P5MUE0,UG4,1951,bacterial,UG
M9R7V8,UG4,1952,bacterial,UG
A0A543KIP3,UG4,1952,bacterial,UG
A0A7W2N974,UG4,1953,bacterial,UG
A0A0E2ZBV2,UG4,1953,bacterial,UG
A0A2D7EF92,UG4,1954,bacterial,UG
A0A6P0VQH0,UG4,1954,bacterial,UG
A0A5P9CN51,UG4,1955,bacterial,UG
A0A496VHJ3,UG4,1955,bacterial,UG
A0A1W9L669,UG4,1956,bacterial,UG
A0A0G1K4C3,UG4,1956,bacterial,UG
A0A7C7XTM8,UG4,1957,bacterial,UG
A0A1G0WJ28,UG4,1957,bacterial,UG
A0A6F8T865,UG4,1958,bacterial,UG
K2EHQ9,UG4,1958,bacterial,UG
A0A1G0WCM3,UG4,1959,bacterial,UG
A0A4Q5L260,UG4,1959,bacterial,UG
A0A3G3IGV0,UG26,1960,bacterial,UG
A0A126QVM8,UG26,1960,bacterial,UG
A0A416MDJ1,UG26,1961,bacterial,UG
A0A3C1H2I1,UG26,1961,bacterial,UG
A0A2K4ZBE0,UG26,1962,bacterial,UG
A0A3D2KDG8,UG26,1962,bacterial,UG
R6CQT6,UG26,1963,bacterial,UG
A0A6J4I9T2,UG26,1963,bacterial,UG
A0A7C6D587,UG26,1964,bacterial,UG
A0A1I0EQ72,UG26,1964,bacterial,UG
A0A1S9BTH9,UG26,1965,bacterial,UG
A0A352HSR6,UG27,1965,bacterial,UG
C9L7Q1,UG27,1966,bacterial,UG
A0A0W0YKF5,G2L/CRISPR,1966,bacterial,nonUG
A0A6N7ZVH5,G2L/CRISPR,1967,bacterial,nonUG
A0A538K9G0,G2L/CRISPR,1967,bacterial,nonUG
A0A1G0XTM2,G2L/CRISPR,1968,bacterial,nonUG
A0A2E0GV82,G2L/CRISPR,1968,bacterial,nonUG
A0A2E9Z8E1,G2L/CRISPR,1969,bacterial,nonUG
A0A2G2A0V6,G2L/CRISPR,1969,bacterial,nonUG
A0A2M6WRI5,G2L/CRISPR,1970,bacterial,nonUG
A0A7V7WLF0,G2L/CRISPR,1970,bacterial,nonUG
A0A7V3CEK2,G2L/CRISPR,1971,bacterial,nonUG
A0A2V1C7F9,RVT,1971,bacterial,nonUG
A0A5N5WSQ2,RVT,1972,bacterial,nonUG
A0A6M5Z3R5,RVT,1972,bacterial,nonUG
A0A818HFK4,RVT,1973,bacterial,nonUG
A0A067C9D2,RVT,1973,bacterial,nonUG
A0A2D4BL10,RVT,1974,bacterial,nonUG
A0A139B0A6,RVT,1974,bacterial,nonUG
A0A2P6N855,RVT,1975,bacterial,nonUG
A0A6M5YKV4,G2L/CRISPR,1975,bacterial,nonUG
A0A5N9HUG4,G2L/CRISPR,1976,bacterial,nonUG
A0A5C6DEL4,G2L/CRISPR,1976,bacterial,nonUG
A0A517U1H2,G2L/CRISPR,1977,bacterial,nonUG
A0A356EK95,G2L/CRISPR,1977,bacterial,nonUG
A0A1C3EIR7,G2L/CRISPR,1978,bacterial,nonUG
A0A142WWA2,G2L/CRISPR,1978,bacterial,nonUG
A0A517QEG1,G2L/CRISPR,1979,bacterial,nonUG
A0A517TE10,G2L/CRISPR,1979,bacterial,nonUG
A0A517YKA5,G2L/CRISPR,1980,bacterial,nonUG
A0A2D5GW14,G2L/CRISPR,1980,bacterial,nonUG
A0A6L7JLF2,UG28,1981,bacterial,UG
A0A2E7KH96,UG28,1981,bacterial,UG
A0A077NN59,UG28,1982,bacterial,UG
A0A291GK47,UG28,1982,bacterial,UG
A0A1C4AKF2,UG28,1983,bacterial,UG
A0A349QJX5,UG28,1983,bacterial,UG
A0A4U0RT17,UG28,1984,bacterial,UG
A0A431Q7D4,UG28,1984,bacterial,UG
A0A2G6IS22,UG28,1985,bacterial,UG
A0A3G2C538,Retroplasmid,1985,bacterial,nonUG
A0A433Q165,Retroplasmid,1986,bacterial,nonUG
A0A650AFC4,Retroplasmid,1986,bacterial,nonUG
A0A650AFC1,Retroplasmid,1987,bacterial,nonUG
A0A074S599,Retroplasmid,1987,bacterial,nonUG
A0A895KUH0,Retroplasmid,1988,bacterial,nonUG
A0A4P8NPF3,Retroplasmid,1988,bacterial,nonUG
A0A4P8NQV1,Retroplasmid,1989,bacterial,nonUG
E7D4Q0,Retroplasmid,1989,bacterial,nonUG
Q9XNK5,Retroplasmid,1990,bacterial,nonUG
A0A4P8NWS4,Retroplasmid,1990,bacterial,nonUG
A0A7U1AQ42,GII intron,1991,bacterial,nonUG
A0A0G3F6P4,GII intron,1991,bacterial,nonUG
A0A0S2IE03,GII intron,1992,bacterial,nonUG
A0A0S2LQ72,GII intron,1992,bacterial,nonUG
A0A6B9VZ22,GII intron,1993,bacterial,nonUG
A0A1I9LKB8,GII intron,1993,bacterial,nonUG
A0A222AIH0,GII intron,1994,bacterial,nonUG
A0A679ETQ6,GII intron,1994,bacterial,nonUG
A0A679EJU6,GII intron,1995,bacterial,nonUG
A0A541AXI5,GII intron,1995,bacterial,nonUG
A0A2H4QBM2,GII intron,1996,bacterial,nonUG
M1GPG6,GII intron,1996,bacterial,nonUG
A0A3P8MUN1,GII intron,1997,bacterial,nonUG
A0A097KKB4,GII intron,1997,bacterial,nonUG
A0A1X9GCP1,GII intron,1998,bacterial,nonUG
A0A097KL86,GII intron,1998,bacterial,nonUG
A0A7K3Y2I9,GII intron,1999,bacterial,nonUG
A0A0E3PFP8,GII intron,1999,bacterial,nonUG
A0A1I5VQL2,GII intron,2000,bacterial,nonUG
A0A096D6M8,GII intron,2000,bacterial,nonUG
A0A2Y9BKH3,GII intron,2001,bacterial,nonUG
A0A413YHJ2,GII intron,2001,bacterial,nonUG
A0A2G6E4I5,GII intron,2002,bacterial,nonUG
A0A1V4UDG7,GII intron,2002,bacterial,nonUG
A0A1I4LQG7,GII intron,2003,bacterial,nonUG
A0A759YK17,GII intron,2003,bacterial,nonUG
A0A661ZQF6,GII intron,2004,bacterial,nonUG
A0A076VHX8,GII intron,2004,bacterial,nonUG
A0A2H4QBU4,GII intron,2005,bacterial,nonUG
A7UDN1,GII intron,2005,bacterial,nonUG
A0A291LIV3,GII intron,2006,bacterial,nonUG
A0A5P9NVZ4,GII intron,2006,bacterial,nonUG
Q1XA93,GII intron,2007,bacterial,nonUG
A0A291LI44,GII intron,2007,bacterial,nonUG
A0A1B0TFP0,GII intron,2008,bacterial,nonUG
A0A0G3F1J3,GII intron,2008,bacterial,nonUG
A0A5P9NVY5,GII intron,2009,bacterial,nonUG
A0A3S5X140,GII intron,2009,bacterial,nonUG
A0A223FM36,GII intron,2010,bacterial,nonUG
A0A6P0M9Z1,GII intron,2010,bacterial,nonUG
G5J7K0,GII intron,2011,bacterial,nonUG
A0A223FM14,GII intron,2011,bacterial,nonUG
A0A1X9PUH1,GII intron,2012,bacterial,nonUG
A0A1C9JBG1,GII intron,2012,bacterial,nonUG
A0A1B2RYR6,GII intron,2013,bacterial,nonUG
A0A6M0F6M0,GII intron,2013,bacterial,nonUG
A0A6P0RC08,GII intron,2014,bacterial,nonUG
A0A3D2JBD4,GII intron,2014,bacterial,nonUG
A0A0S2LPX6,GII intron,2015,bacterial,nonUG
A0A7D5HK32,GII intron,2015,bacterial,nonUG
A0A385UJQ7,GII intron,2016,bacterial,nonUG
A0A679ELK8,GII intron,2016,bacterial,nonUG
A0A1Y9TM46,GII intron,2017,bacterial,nonUG
Q7YAJ7,GII intron,2017,bacterial,nonUG
A0A366H8Z0,GII intron,2018,bacterial,nonUG
A0A4Q3C3C4,GII intron,2018,bacterial,nonUG
A0A1Z4H5U6,GII intron,2019,bacterial,nonUG
Q8YKQ2,GII intron,2019,bacterial,nonUG
A0A0A7RS66,GII intron,2020,bacterial,nonUG
A0A3E0NBT3,GII intron,2020,bacterial,nonUG
A0A0F8VMR8,GII intron,2021,bacterial,nonUG
A0A842U4V7,GII intron,2021,bacterial,nonUG
A0A1Q9NF51,GII intron,2022,bacterial,nonUG
A0A097KNA0,GII intron,2022,bacterial,nonUG
A0A1X9PUM5,GII intron,2023,bacterial,nonUG
A0A498QK94,GII intron,2023,bacterial,nonUG
J8GVU8,GII intron,2024,bacterial,nonUG
A0A0G3SGR8,GII intron,2024,bacterial,nonUG
A0A6P0KRZ6,GII intron,2025,bacterial,nonUG
A0A6P0S3A4,GII intron,2025,bacterial,nonUG
A0A6P2ABF1,GII intron,2026,bacterial,nonUG
A0A176RYS9,GII intron,2026,bacterial,nonUG
A0A1G7JYU9,GII intron,2027,bacterial,nonUG
A0A2K8N9I0,GII intron,2027,bacterial,nonUG
A0A661D6N2,GII intron,2028,bacterial,nonUG
A0A495Z8W2,GII intron,2028,bacterial,nonUG
A0A1Y1Q1Q0,GII intron,2029,bacterial,nonUG
A0A1Y1Q1I8,GII intron,2029,bacterial,nonUG
A0A2P1G866,GII intron,2030,bacterial,nonUG
A0A2R4A3Q4,GII intron,2030,bacterial,nonUG
A0A2W6T5W3,GII intron,2031,bacterial,nonUG
A0A7R7B5T0,GII intron,2031,bacterial,nonUG
A0A3N5CSN5,GII intron,2032,bacterial,nonUG
A0A521RVL8,GII intron,2032,bacterial,nonUG
A0A844XW14,GII intron,2033,bacterial,nonUG
A0A2G2HVD8,GII intron,2033,bacterial,nonUG
A0A1L3LPB2,GII intron,2034,bacterial,nonUG
A0A0Q6FRL0,GII intron,2034,bacterial,nonUG
A0A369T7D5,GII intron,2035,bacterial,nonUG
A0A0N7ZA29,non-LTR,2035,bacterial,nonUG
A7S0P9,non-LTR,2036,bacterial,nonUG
A0A1X7V5K4,non-LTR,2036,bacterial,nonUG
A0A1X7TKG8,non-LTR,2037,bacterial,nonUG
A0A812SE16,non-LTR,2037,bacterial,nonUG
A0A813CNN8,non-LTR,2038,bacterial,nonUG
A0A813AKW8,non-LTR,2038,bacterial,nonUG
A0A251UV27,non-LTR,2039,bacterial,nonUG
A0A699GTZ7,non-LTR,2039,bacterial,nonUG
A0A5J4YFZ6,non-LTR,2040,bacterial,nonUG
A0A7V3K4U9,non-LTR,2040,bacterial,nonUG
A0A6P7U7S9,non-LTR,2041,bacterial,nonUG
A0A6P7TT58,non-LTR,2041,bacterial,nonUG
A0A812EMT5,non-LTR,2042,bacterial,nonUG
A0A6P7TWZ1,non-LTR,2042,bacterial,nonUG
A0A6A4VKA8,non-LTR,2043,bacterial,nonUG
A0A226DV40,non-LTR,2043,bacterial,nonUG
A0A811WHA5,non-LTR,2044,bacterial,nonUG
A0A1D1UW74,non-LTR,2044,bacterial,nonUG
A0A2B7ZX51,non-LTR,2045,bacterial,nonUG
A0A1X7VK11,non-LTR,2045,bacterial,nonUG
A0A433BTR1,non-LTR,2046,bacterial,nonUG
X6NKH2,non-LTR,2046,bacterial,nonUG
A0A7S3AJX3,non-LTR,2047,bacterial,nonUG
A0A5M6BQA7,non-LTR,2047,bacterial,nonUG
A0A4T0TKN5,non-LTR,2048,bacterial,nonUG
A0A2K1QMK1,non-LTR,2048,bacterial,nonUG
A0A1M8A4W3,non-LTR,2049,bacterial,nonUG
K1WL81,non-LTR,2049,bacterial,nonUG
A0A177U127,non-LTR,2050,bacterial,nonUG
A0A1B7WD92,non-LTR,2050,bacterial,nonUG
A0A2D5XPS0,non-LTR,2051,bacterial,nonUG
A9V8N6,non-LTR,2051,bacterial,nonUG
B8LEJ8,non-LTR,2052,bacterial,nonUG
A0A7S2ZBP1,non-LTR,2052,bacterial,nonUG
A0A6H5JA89,non-LTR,2053,bacterial,nonUG
A0A6H5KDF6,non-LTR,2053,bacterial,nonUG
A0A835YLG1,non-LTR,2054,bacterial,nonUG
A0A0G4F5Q1,non-LTR,2054,bacterial,nonUG
A0A0G4GU28,non-LTR,2055,bacterial,nonUG
A0A0G4GGY8,non-LTR,2055,bacterial,nonUG
A0A1Q9DDT0,non-LTR,2056,bacterial,nonUG
A0A812TCN6,non-LTR,2056,bacterial,nonUG
S9VX95,non-LTR,2057,bacterial,nonUG
A0A7G2C2D1,non-LTR,2057,bacterial,nonUG
P15594,non-LTR,2058,bacterial,nonUG
A0A2G2AE30,non-LTR,2058,bacterial,nonUG
A0A433C3U8,non-LTR,2059,bacterial,nonUG
A0A7S1L9D9,non-LTR,2059,bacterial,nonUG
A0A3M2C5X4,non-LTR,2060,bacterial,nonUG
A0A2E8GC58,non-LTR,2060,bacterial,nonUG
A0A7S3HSS9,non-LTR,2061,bacterial,nonUG
A0A418RMH6,non-LTR,2061,bacterial,nonUG
A0A7J4Q5L6,non-LTR,2062,bacterial,nonUG
A0A350IBB4,non-LTR,2062,bacterial,nonUG
L1JC59,non-LTR,2063,bacterial,nonUG
F2TXL1,non-LTR,2063,bacterial,nonUG
F2U1I2,non-LTR,2064,bacterial,nonUG
A0A5A8C6Z2,non-LTR,2064,bacterial,nonUG
A0A391NSB1,non-LTR,2065,bacterial,nonUG
A0A5J4TF34,non-LTR,2065,bacterial,nonUG
A0A5J4ULR4,non-LTR,2066,bacterial,nonUG
A0A5J4U4L8,non-LTR,2066,bacterial,nonUG
A0A146K4X2,non-LTR,2067,bacterial,nonUG
E1EVS7,non-LTR,2067,bacterial,nonUG
V6LZP4,non-LTR,2068,bacterial,nonUG
E1EYE6,non-LTR,2068,bacterial,nonUG
A0A146KM68,non-LTR,2069,bacterial,nonUG
A0A391NJU7,non-LTR,2069,bacterial,nonUG
A0A6A5BKJ1,non-LTR,2070,bacterial,nonUG
A0A812PJC7,non-LTR,2070,bacterial,nonUG
A0A812LZ70,non-LTR,2071,bacterial,nonUG
A0A812KAB9,non-LTR,2071,bacterial,nonUG
A0A812LIX9,non-LTR,2072,bacterial,nonUG
A0A812YXK9,non-LTR,2072,bacterial,nonUG
A0A1Q9DGY9,non-LTR,2073,bacterial,nonUG
A0A812J0M0,non-LTR,2073,bacterial,nonUG
A0A812YL95,non-LTR,2074,bacterial,nonUG
A0A812LC01,non-LTR,2074,bacterial,nonUG
A0A1Q9EGA2,non-LTR,2075,bacterial,nonUG
A0A812NP26,non-LTR,2075,bacterial,nonUG
A0A812ZVP1,non-LTR,2076,bacterial,nonUG
A0A812ZDT4,non-LTR,2076,bacterial,nonUG
A0A812SV87,non-LTR,2077,bacterial,nonUG
A0A812IA77,non-LTR,2077,bacterial,nonUG
A0A1Q9BWG9,non-LTR,2078,bacterial,nonUG
A0A812NDK6,non-LTR,2078,bacterial,nonUG
A0A812TZR7,non-LTR,2079,bacterial,nonUG
A0A812I4D1,non-LTR,2079,bacterial,nonUG
A0A812JMI9,non-LTR,2080,bacterial,nonUG
A0A812TE54,non-LTR,2080,bacterial,nonUG
A0A812JJD1,non-LTR,2081,bacterial,nonUG
A0A1Q9E7Y0,non-LTR,2081,bacterial,nonUG
A0A812WW71,non-LTR,2082,bacterial,nonUG
A0A812I3B1,non-LTR,2082,bacterial,nonUG
A0A812PKC5,non-LTR,2083,bacterial,nonUG
A0A812SWA5,non-LTR,2083,bacterial,nonUG
A0A813I0K4,non-LTR,2084,bacterial,nonUG
A0A813LV87,non-LTR,2084,bacterial,nonUG
A0A813HIA5,non-LTR,2085,bacterial,nonUG
K0SQG0,non-LTR,2085,bacterial,nonUG
A0A6G1SH98,non-LTR,2086,bacterial,nonUG
A0A183M8D5,non-LTR,2086,bacterial,nonUG
A0A2H1BSZ9,non-LTR,2087,bacterial,nonUG
A0A4Z2D6G6,non-LTR,2087,bacterial,nonUG
A0A183A2L0,non-LTR,2088,bacterial,nonUG
A0A075A9L3,non-LTR,2088,bacterial,nonUG
A0A183TLM2,non-LTR,2089,bacterial,nonUG
A0A812DKM4,non-LTR,2089,bacterial,nonUG
A0A4Y2A5M3,non-LTR,2090,bacterial,nonUG
A0A7E4SE11,non-LTR,2090,bacterial,nonUG
A0A0K8TDX3,non-LTR,2091,bacterial,nonUG
A0A023EX96,non-LTR,2091,bacterial,nonUG
A0A821XUS0,non-LTR,2092,bacterial,nonUG
A0A7E4RXF1,non-LTR,2092,bacterial,nonUG
A0A096XIE1,non-LTR,2093,bacterial,nonUG
B7PXF8,non-LTR,2093,bacterial,nonUG
A0A4Y2NLE9,non-LTR,2094,bacterial,nonUG
A0A293LBM6,non-LTR,2094,bacterial,nonUG
A0A6H5J4H1,non-LTR,2095,bacterial,nonUG
A0A6H5INU4,non-LTR,2095,bacterial,nonUG
J9M3R0,non-LTR,2096,bacterial,nonUG
A0A0C9QX33,non-LTR,2096,bacterial,nonUG
A0A444T140,non-LTR,2097,bacterial,nonUG
A0A336N1I0,non-LTR,2097,bacterial,nonUG
A0A1B0GQ24,non-LTR,2098,bacterial,nonUG
B8Y0J4,non-LTR,2098,bacterial,nonUG
C6F3W3,non-LTR,2099,bacterial,nonUG
O44319,non-LTR,2099,bacterial,nonUG
A0A817FCW8,non-LTR,2100,bacterial,nonUG
A0A7R8CS82,non-LTR,2100,bacterial,nonUG
A0A7T8H2M0,non-LTR,2101,bacterial,nonUG
A0A817FE65,non-LTR,2101,bacterial,nonUG
A0A6S7JLI6,non-LTR,2102,bacterial,nonUG
A0A7J7K4W2,non-LTR,2102,bacterial,nonUG
A0A7C7WRG5,non-LTR,2103,bacterial,nonUG
A0A6A0H940,non-LTR,2103,bacterial,nonUG
A0A6A4WP59,non-LTR,2104,bacterial,nonUG
A0A443SAG7,non-LTR,2104,bacterial,nonUG
A0A443SGA8,non-LTR,2105,bacterial,nonUG
Q03274,non-LTR,2105,bacterial,nonUG
A0A0V0T642,non-LTR,2106,bacterial,nonUG
A0A0V0UME0,non-LTR,2106,bacterial,nonUG
A0A0V1ND77,non-LTR,2107,bacterial,nonUG
A0A085MRA0,non-LTR,2107,bacterial,nonUG
A0A5S6Q2M3,non-LTR,2108,bacterial,nonUG
A0A815VKE6,non-LTR,2108,bacterial,nonUG
Q76IN8,non-LTR,2109,bacterial,nonUG
A0A267DLS1,non-LTR,2109,bacterial,nonUG
A0A3Q3EFJ7,non-LTR,2110,bacterial,nonUG
A0A672ZCC9,non-LTR,2110,bacterial,nonUG
A0A3B3ZBK2,non-LTR,2111,bacterial,nonUG
A0A3B3DN38,non-LTR,2111,bacterial,nonUG
A0A3B4CU99,non-LTR,2112,bacterial,nonUG
A0A401PB75,non-LTR,2112,bacterial,nonUG
O44318,non-LTR,2113,bacterial,nonUG
A0A6J8CTN8,non-LTR,2113,bacterial,nonUG
A0A6P8NFS3,non-LTR,2114,bacterial,nonUG
A0A0J7K7K8,non-LTR,2114,bacterial,nonUG
F1AQS6,non-LTR,2115,bacterial,nonUG
A0A1B0CZB4,non-LTR,2115,bacterial,nonUG
A0A6J1Q3P9,non-LTR,2116,bacterial,nonUG
A0A7T3V7X0,non-LTR,2116,bacterial,nonUG
A0A1B6CJM7,non-LTR,2117,bacterial,nonUG
A0A6A0GVT1,non-LTR,2117,bacterial,nonUG
A0A2R7VWV8,non-LTR,2118,bacterial,nonUG
A0A4Y2WK27,non-LTR,2118,bacterial,nonUG
J9KZK7,non-LTR,2119,bacterial,nonUG
A0A3L8D8X2,non-LTR,2119,bacterial,nonUG
A0A2A2JLL3,non-LTR,2120,bacterial,nonUG
A0A402FR38,non-LTR,2120,bacterial,nonUG
A0A803TJC4,non-LTR,2121,bacterial,nonUG
A0A0V1GR43,non-LTR,2121,bacterial,nonUG
A0A183J4B7,non-LTR,2122,bacterial,nonUG
A0A164SET1,non-LTR,2122,bacterial,nonUG
A0A164P0L0,non-LTR,2123,bacterial,nonUG
E3NN41,non-LTR,2123,bacterial,nonUG
A0A4U5M9A9,non-LTR,2124,bacterial,nonUG
A0A7D9JF01,non-LTR,2124,bacterial,nonUG
A0A7D9JMA7,non-LTR,2125,bacterial,nonUG
A0A225UNE1,non-LTR,2125,bacterial,nonUG
A0A2P4YHP3,non-LTR,2126,bacterial,nonUG
A0A068SIS9,non-LTR,2126,bacterial,nonUG
A0A1J4KDY7,non-LTR,2127,bacterial,nonUG
A0A1J4L088,non-LTR,2127,bacterial,nonUG
Q7YXU7,non-LTR,2128,bacterial,nonUG
A0A0N5B5H6,non-LTR,2128,bacterial,nonUG
A0A0N5BES6,non-LTR,2129,bacterial,nonUG
A0A0K0FTC6,non-LTR,2129,bacterial,nonUG
A0A0N5C5K5,non-LTR,2130,bacterial,nonUG
A0A0K0E086,non-LTR,2130,bacterial,nonUG
A0A090L2C5,non-LTR,2131,bacterial,nonUG
A0A0N5BH39,non-LTR,2131,bacterial,nonUG
A0A0N5C001,non-LTR,2132,bacterial,nonUG
A0A1I8D1V2,non-LTR,2132,bacterial,nonUG
A0A0N5BDV2,non-LTR,2133,bacterial,nonUG
A0A0K0EBX2,non-LTR,2133,bacterial,nonUG
A0A0N5BZB8,non-LTR,2134,bacterial,nonUG
A0A1I7S6I1,non-LTR,2134,bacterial,nonUG
A0A0N5BQ19,non-LTR,2135,bacterial,nonUG
A0A0K0EA54,non-LTR,2135,bacterial,nonUG
A0A0N5BSH9,non-LTR,2136,bacterial,nonUG
A0A0N4VUT6,non-LTR,2136,bacterial,nonUG
A0A0N4WKC0,non-LTR,2137,bacterial,nonUG
A0A1I7S6I3,non-LTR,2137,bacterial,nonUG
A0A183CPI0,non-LTR,2138,bacterial,nonUG
A0A0N4VQG2,non-LTR,2138,bacterial,nonUG
A0A0N5ACU9,non-LTR,2139,bacterial,nonUG
A0A820NAS8,non-LTR,2139,bacterial,nonUG
A0A6G3MDR4,non-LTR,2140,bacterial,nonUG
A0A6G3MES7,non-LTR,2140,bacterial,nonUG
C5K8E4,non-LTR,2141,bacterial,nonUG
A0A6J1NUQ7,non-LTR,2141,bacterial,nonUG
H3B0G5,non-LTR,2142,bacterial,nonUG
A0A7R8YMH9,non-LTR,2142,bacterial,nonUG
Q76IN5,non-LTR,2143,bacterial,nonUG
A0A1S4EPZ1,non-LTR,2143,bacterial,nonUG
A0A3Q0JF36,non-LTR,2144,bacterial,nonUG
A0A803T0X5,non-LTR,2144,bacterial,nonUG
A0A5C6N5I2,non-LTR,2145,bacterial,nonUG
A0A6P4NL76,non-LTR,2145,bacterial,nonUG
A0A3C1S269,non-LTR,2146,bacterial,nonUG
A0A6J2X548,non-LTR,2146,bacterial,nonUG
A0A4Q9LMW1,non-LTR,2147,bacterial,nonUG
A0A4V2JX17,non-LTR,2147,bacterial,nonUG
A0A061BJX0,non-LTR,2148,bacterial,nonUG
A0A6P7TTG2,non-LTR,2148,bacterial,nonUG
A0A6P7TXG5,non-LTR,2149,bacterial,nonUG
A0A6P6YLW1,non-LTR,2149,bacterial,nonUG
Q76IN3,non-LTR,2150,bacterial,nonUG
Q76IN4,non-LTR,2150,bacterial,nonUG
A0A2B4SGK4,non-LTR,2151,bacterial,nonUG
A0A2B4RED6,non-LTR,2151,bacterial,nonUG
A0A8B6FSL2,non-LTR,2152,bacterial,nonUG
A0A6P6JHZ7,non-LTR,2152,bacterial,nonUG
A0A3S1A548,non-LTR,2153,bacterial,nonUG
A0A2G8KBI0,non-LTR,2153,bacterial,nonUG
A0A6S7JSG2,non-LTR,2154,bacterial,nonUG
A0A7I1A4S3,non-LTR,2154,bacterial,nonUG
A0A2G8LRJ1,non-LTR,2155,bacterial,nonUG
A0A838U394,non-LTR,2155,bacterial,nonUG
A0A6C0C7B7,non-LTR,2156,bacterial,nonUG
A0A2E3BYI0,non-LTR,2156,bacterial,nonUG
A0A6A5B556,non-LTR,2157,bacterial,nonUG
A0A1D1VGC1,non-LTR,2157,bacterial,nonUG
A0A1D1VQ72,non-LTR,2158,bacterial,nonUG
A0A812ST18,non-LTR,2158,bacterial,nonUG
A0A812LHZ7,non-LTR,2159,bacterial,nonUG
A0A812SD09,non-LTR,2159,bacterial,nonUG
A0A1Q9BXJ2,non-LTR,2160,bacterial,nonUG
A0A812RAU9,non-LTR,2160,bacterial,nonUG
A0A812N8Q1,non-LTR,2161,bacterial,nonUG
A0A1Q9CMB9,non-LTR,2161,bacterial,nonUG
A0A1Q9D757,non-LTR,2162,bacterial,nonUG
A0A1Q9D9S0,non-LTR,2162,bacterial,nonUG
A0A812TYA8,non-LTR,2163,bacterial,nonUG
A0A812LKC8,non-LTR,2163,bacterial,nonUG
A0A812HZ90,non-LTR,2164,bacterial,nonUG
A0A7S4D1P2,non-LTR,2164,bacterial,nonUG
A0A813GDX7,non-LTR,2165,bacterial,nonUG
A0A813ENQ5,non-LTR,2165,bacterial,nonUG
A0A812LCA6,non-LTR,2166,bacterial,nonUG
A0A812SJP6,non-LTR,2166,bacterial,nonUG
A0A812LFZ4,non-LTR,2167,bacterial,nonUG
A0A812MG09,non-LTR,2167,bacterial,nonUG
A0A812USC9,non-LTR,2168,bacterial,nonUG
A0A1Q9EV68,non-LTR,2168,bacterial,nonUG
A0A1Q9EVI4,non-LTR,2169,bacterial,nonUG
A0A812J2W6,non-LTR,2169,bacterial,nonUG
A0A812N8T1,non-LTR,2170,bacterial,nonUG
A0A812N7L4,non-LTR,2170,bacterial,nonUG
A0A812TEH6,non-LTR,2171,bacterial,nonUG
A0A812PHR1,non-LTR,2171,bacterial,nonUG
A0A813A4A8,non-LTR,2172,bacterial,nonUG
A0A812MYR2,non-LTR,2172,bacterial,nonUG
A0A812Z348,non-LTR,2173,bacterial,nonUG
A0A812VYA8,non-LTR,2173,bacterial,nonUG
A0A812RLK5,non-LTR,2174,bacterial,nonUG
A0A812JQV2,non-LTR,2174,bacterial,nonUG
A0A812LX55,non-LTR,2175,bacterial,nonUG
A0A1Q9CR95,non-LTR,2175,bacterial,nonUG
A0A812QE58,non-LTR,2176,bacterial,nonUG
A0A812P2U1,non-LTR,2176,bacterial,nonUG
A0A812XB72,non-LTR,2177,bacterial,nonUG
A0A812RVF4,non-LTR,2177,bacterial,nonUG
A0A812L0K3,non-LTR,2178,bacterial,nonUG
A0A812MWY2,non-LTR,2178,bacterial,nonUG
A0A1Q9CV02,non-LTR,2179,bacterial,nonUG
A0A812JHQ2,non-LTR,2179,bacterial,nonUG
A0A812PHU8,non-LTR,2180,bacterial,nonUG
A0A813HUX1,non-LTR,2180,bacterial,nonUG
A0A1Q9EH58,non-LTR,2181,bacterial,nonUG
A0A812RXH1,non-LTR,2181,bacterial,nonUG
A0A812U1M4,non-LTR,2182,bacterial,nonUG
A0A813BKB5,non-LTR,2182,bacterial,nonUG
A0A813A2Y3,non-LTR,2183,bacterial,nonUG
A0A812XW51,non-LTR,2183,bacterial,nonUG
A0A812MEF8,non-LTR,2184,bacterial,nonUG
A0A812UWU6,non-LTR,2184,bacterial,nonUG
A0A812I1X2,non-LTR,2185,bacterial,nonUG
A0A812Z1Z3,non-LTR,2185,bacterial,nonUG
A0A1Q9DSY3,non-LTR,2186,bacterial,nonUG
A0A812SB26,non-LTR,2186,bacterial,nonUG
A0A812V6W6,non-LTR,2187,bacterial,nonUG
A0A813J9G6,non-LTR,2187,bacterial,nonUG
A0A1Q9E5E1,non-LTR,2188,bacterial,nonUG
A0A812KWY3,non-LTR,2188,bacterial,nonUG
K1VCQ9,non-LTR,2189,bacterial,nonUG
A0A5K1K0I5,non-LTR,2189,bacterial,nonUG
A0A3N1LK92,non-LTR,2190,bacterial,nonUG
A0A7S4AWK4,non-LTR,2190,bacterial,nonUG
A0A7S1VB90,non-LTR,2191,bacterial,nonUG
